age,gender,height_cm,weight_kg,activity_level,goal,calories_required
48,1,155,61.2,3,2,2440
35,0,176,77.7,2,2,2402
51,1,159,81.3,1,2,2251
24,0,163,77.9,3,2,2577
60,1,162,80.6,3,2,2618
39,1,164,83.1,2,2,2561
43,1,185,93.5,2,1,2276
44,1,190,94.9,2,1,2316
43,0,158,75.3,2,1,1725
42,1,168,64.3,3,2,2583
45,1,168,63.4,2,2,2359
28,0,167,70.5,1,2,2108
40,1,170,92.4,1,1,1986
59,1,184,82.5,3,1,2280
22,1,181,65.2,1,1,1873
49,0,162,59.3,1,1,1360
57,0,176,96.3,1,2,2278
25,1,164,88.0,3,1,2380
43,1,154,68.1,3,2,2528
42,0,156,79.2,3,1,1957
54,1,174,70.0,3,2,2617
18,1,154,74.5,1,1,1817
34,0,181,79.5,3,1,2156
45,0,164,85.8,2,2,2358
29,0,183,81.3,1,2,2311
22,0,178,80.5,3,2,2707
51,0,158,74.4,3,2,2376
36,1,150,79.3,3,2,2650
19,0,165,65.3,3,2,2489
18,0,181,85.9,3,2,2800
39,0,173,83.5,3,1,2121
49,1,161,72.4,3,2,2585
50,0,169,90.1,1,2,2207
56,1,186,75.4,3,1,2236
38,1,166,76.7,3,2,2714
47,0,156,79.9,3,2,2439
43,1,190,92.1,2,2,2793
43,1,171,75.3,1,1,1806
41,0,163,63.6,3,2,2349
59,1,151,55.5,1,2,1903
39,1,187,69.9,2,1,2072
50,1,161,64.3,1,2,2099
39,1,173,92.1,3,1,2407
57,1,180,70.7,3,2,2647
33,0,174,92.7,3,1,2249
55,0,184,82.8,1,1,1703
31,1,181,99.1,3,2,3067
40,1,151,55.8,2,2,2201
32,1,178,77.5,3,1,2327
32,1,163,70.7,2,2,2465
34,1,180,89.1,1,2,2546
59,0,153,75.8,3,2,2319
37,0,167,59.4,2,1,1652
57,1,178,80.0,3,1,2227
27,0,168,77.8,1,1,1693
59,1,186,72.5,3,1,2192
56,1,178,86.4,2,1,2096
44,1,185,91.0,1,2,2546
38,0,181,92.2,1,2,2363
55,1,176,70.6,3,1,2131
27,0,166,90.1,3,2,2703
36,1,151,79.6,2,1,1959
24,0,156,56.2,3,1,1817
21,1,178,68.3,3,2,2790
55,1,170,73.3,2,1,1920
38,0,185,86.2,3,1,2228
56,1,167,64.0,2,1,1803
57,1,172,68.4,3,2,2574
42,1,177,95.0,2,1,2246
30,1,158,67.8,2,2,2415
19,1,150,78.1,1,2,2323
18,0,158,59.2,1,2,1989
21,1,167,82.3,3,2,2861
29,1,166,67.7,2,1,1969
21,0,181,70.7,1,2,2233
60,0,181,99.2,2,2,2523
28,0,172,86.4,2,2,2499
22,0,190,73.7,3,2,2714
35,1,184,74.9,1,2,2424
59,1,151,62.5,1,1,1473
43,0,178,68.2,1,2,2079
36,0,164,78.0,1,1,1625
38,1,182,88.8,2,1,2235
25,1,178,96.3,2,2,2850
51,0,159,61.8,3,1,1756
45,1,166,72.1,2,1,1933
56,1,173,65.0,2,2,2351
24,1,153,65.2,3,1,2088
55,0,163,73.5,3,2,2378
42,1,163,82.7,3,1,2235
28,1,180,88.2,3,1,2467
46,0,172,88.8,1,2,2233
48,1,152,79.0,2,1,1900
38,1,166,67.2,3,1,2119
34,0,174,68.6,3,2,2503
30,0,152,64.0,1,2,1940
22,0,182,93.4,2,1,2161
53,0,186,74.3,3,1,2040
33,0,173,76.8,1,2,2184
59,1,173,81.1,1,1,1797
21,0,178,78.2,3,1,2189
30,1,172,62.9,1,1,1754
51,0,181,91.3,2,1,1989
56,1,163,72.0,1,2,2158
34,0,154,81.8,3,1,2010
46,1,176,70.0,1,1,1770
55,0,183,95.2,1,1,1820
23,1,189,66.4,2,1,2130
18,0,185,82.8,3,1,2294
26,1,184,90.8,1,1,2128
43,0,175,82.4,1,2,2202
18,0,171,79.2,3,1,2170
30,0,155,65.3,2,1,1671
59,1,189,99.7,3,2,2983
56,0,185,64.9,2,1,1725
41,1,174,83.2,3,2,2814
31,0,161,80.3,3,1,2054
23,1,188,99.6,3,2,3156
45,0,172,72.2,3,1,1972
57,1,175,86.0,2,2,2568
21,1,176,76.2,2,2,2657
29,0,168,62.2,1,2,2027
20,0,174,84.3,2,1,2030
49,1,182,75.2,3,1,2244
60,0,172,64.3,2,1,1618
31,1,169,60.8,2,1,1909
52,1,163,78.5,1,2,2243
23,0,156,67.8,1,2,2038
51,1,150,72.9,3,1,2011
42,1,187,91.1,2,1,2269
23,0,182,63.7,2,1,1859
38,0,157,61.3,3,1,1804
54,1,181,83.4,1,2,2395
28,0,184,71.9,1,1,1729
41,1,182,86.3,3,2,2895
50,1,169,88.1,1,2,2387
37,0,186,85.9,3,2,2736
21,0,190,85.1,1,1,1933
33,1,168,83.1,2,2,2616
35,1,184,74.8,1,1,1923
36,1,182,85.2,3,2,2909
36,0,161,80.6,1,1,1632
34,1,175,63.1,3,1,2154
22,1,175,75.4,2,2,2637
44,0,190,87.7,1,2,2344
18,1,161,86.3,2,1,2179
20,1,153,61.0,2,2,2366
20,1,169,71.7,2,2,2573
26,0,155,71.2,1,2,2050
49,1,160,75.2,1,2,2207
19,0,168,81.6,1,2,2271
59,1,183,68.8,3,1,2136
30,1,171,91.7,2,1,2235
50,0,157,72.0,3,1,1851
23,0,157,59.6,1,1,1462
20,1,180,71.7,2,1,2142
39,0,186,87.3,2,1,2040
18,0,166,72.5,1,2,2172
24,1,185,83.1,1,1,2067
45,1,165,77.0,1,1,1776
18,0,152,76.6,2,2,2326
45,1,157,71.3,3,1,2069
33,0,164,77.8,2,2,2338
19,1,183,76.4,2,1,2212
18,1,184,71.6,1,2,2476
56,1,176,76.3,3,2,2683
53,1,174,83.6,2,1,2058
41,1,171,65.2,3,2,2615
52,0,163,75.1,3,2,2409
46,1,154,67.3,2,2,2305
51,0,174,67.8,1,1,1510
48,1,174,82.0,3,1,2267
40,1,171,67.0,1,2,2238
30,1,167,71.5,1,1,1808
51,1,176,63.8,1,1,1683
39,0,168,70.3,3,2,2458
53,1,169,77.8,3,2,2669
55,0,159,57.6,3,1,1694
35,1,174,60.9,2,1,1921
59,0,162,82.2,2,1,1739
27,0,188,92.1,2,2,2661
58,1,173,83.0,2,2,2521
55,1,159,86.8,2,2,2486
60,1,185,69.4,2,1,1950
55,1,155,57.8,3,2,2371
20,0,162,68.3,3,1,1995
18,0,160,76.3,2,1,1873
41,0,185,69.8,1,2,2149
56,0,168,62.3,2,2,2093
24,1,188,93.0,3,2,3085
29,0,164,81.4,1,2,2194
47,1,151,58.1,1,1,1489
22,1,173,87.1,2,2,2742
25,1,161,63.4,2,2,2415
31,1,169,74.4,3,2,2745
19,0,184,78.8,3,2,2743
59,1,186,83.1,1,2,2398
52,1,161,73.3,1,1,1679
54,0,152,67.1,3,2,2251
30,0,166,71.4,2,2,2301
43,1,159,73.6,1,1,1714
60,0,190,73.3,3,2,2520
26,1,181,66.0,2,1,2061
24,1,170,67.7,3,1,2219
21,1,177,71.0,2,2,2611
58,1,157,83.0,1,1,1721
38,1,154,81.2,3,2,2684
31,1,186,92.6,1,1,2133
56,1,188,89.7,3,1,2392
22,0,160,58.0,2,1,1670
41,1,159,84.6,3,1,2234
21,0,150,79.2,3,1,2024
39,0,185,90.7,3,1,2268
44,0,164,75.7,3,1,1962
20,1,159,56.6,2,1,1859
34,0,159,65.2,3,2,2375
35,0,164,84.9,2,2,2399
30,1,151,55.3,1,2,2046
28,0,166,60.6,3,2,2403
21,0,169,77.3,1,2,2224
53,1,159,75.7,1,2,2185
57,1,188,91.6,1,2,2506
25,0,177,92.5,3,2,2806
53,1,180,86.3,2,1,2123
23,0,173,75.7,3,1,2123
43,1,150,52.6,3,1,1848
53,0,160,65.8,3,2,2293
42,1,159,69.2,1,2,2175
45,1,179,95.1,1,1,2044
22,0,182,81.4,2,1,2041
44,0,174,92.6,2,1,1993
19,1,162,80.3,1,2,2420
29,1,174,80.3,1,2,2445
51,1,170,59.6,3,2,2503
36,1,164,79.0,3,2,2735
44,1,159,87.4,3,1,2247
37,0,157,60.6,3,1,1802
40,0,151,77.2,1,1,1515
49,1,183,85.5,1,1,1953
21,1,186,83.1,1,1,2088
29,0,159,60.1,2,1,1649
38,0,153,67.4,3,1,1840
34,1,182,71.4,3,2,2781
52,0,182,99.8,3,2,2775
29,1,164,84.7,3,1,2327
29,0,189,85.8,1,2,2394
41,1,161,58.4,2,1,1785
24,0,157,84.0,2,2,2401
53,1,187,66.3,2,1,1966
23,0,163,64.9,1,2,2052
33,1,173,89.2,3,2,2908
39,0,152,75.9,2,2,2214
47,0,180,98.2,3,1,2272
25,1,177,85.8,3,1,2439
27,1,181,96.1,1,2,2657
31,0,159,62.5,1,2,1963
43,1,165,84.1,3,2,2757
29,1,170,87.3,1,1,1990
29,0,168,77.8,1,2,2183
56,1,157,65.0,2,2,2251
60,0,173,89.9,1,1,1680
59,0,155,85.2,1,2,2025
52,1,170,86.5,1,1,1867
50,1,158,58.6,2,2,2223
44,1,170,90.8,2,2,2650
27,1,165,59.1,1,2,2187
20,1,160,61.8,1,2,2218
34,1,179,64.1,2,2,2489
38,0,152,59.2,2,1,1552
52,1,158,62.9,3,2,2456
47,1,187,81.5,2,2,2648
34,0,189,78.6,2,2,2497
27,0,169,63.8,2,2,2259
34,0,158,68.4,2,2,2201
20,0,189,102.7,2,1,2308
22,0,189,70.5,1,2,2276
57,0,178,72.2,1,1,1549
57,0,173,70.4,2,1,1700
35,0,173,92.7,1,1,1833
29,1,187,91.1,1,2,2634
41,1,164,76.6,3,1,2186
49,1,186,96.6,1,2,2583
34,0,160,66.2,3,1,1892
22,1,184,87.3,1,2,2613
45,0,156,63.1,1,2,1881
31,1,150,70.4,2,2,2386
35,0,168,60.1,1,2,1976
23,1,189,87.9,3,2,3045
27,0,153,62.8,2,2,2149
60,1,182,71.1,1,1,1748
45,0,173,87.5,1,1,1731
23,1,172,65.3,1,2,2313
36,1,157,67.2,2,2,2373
43,0,161,61.6,2,2,2107
33,1,162,71.1,1,2,2258
24,0,154,61.1,3,1,1853
57,1,161,70.5,2,1,1826
44,0,179,80.1,2,2,2399
24,0,165,82.8,1,1,1739
19,0,165,83.4,2,1,1970
53,1,174,85.8,3,2,2780
53,0,163,84.1,3,2,2494
54,0,182,67.7,1,1,1544
52,1,153,68.7,2,2,2283
27,0,182,98.5,3,1,2387
19,1,185,97.0,3,2,3131
60,0,189,88.7,1,1,1768
50,0,167,70.5,1,2,1998
48,1,158,82.5,1,2,2272
58,0,180,87.7,2,1,1912
38,0,180,76.8,2,1,1903
45,1,175,64.9,2,1,1917
37,1,187,97.2,3,1,2555
51,0,152,62.7,2,1,1522
21,0,166,83.6,2,2,2468
36,1,176,94.4,1,2,2564
38,1,163,58.5,1,2,2113
20,1,175,72.4,1,1,1917
33,0,162,86.2,1,1,1709
60,0,160,85.5,3,2,2455
40,0,185,96.4,1,1,1920
22,1,156,67.1,3,2,2636
40,1,181,89.2,1,2,2523
20,1,188,78.6,1,2,2561
31,0,152,65.4,3,1,1849
31,1,168,87.6,2,2,2671
56,1,152,73.1,1,1,1601
31,0,170,92.1,3,1,2228
33,0,184,70.7,2,1,1892
40,0,188,88.2,3,2,2757
44,1,173,83.3,3,2,2794
29,1,161,73.8,2,2,2499
58,0,175,75.5,2,1,1758
24,1,162,72.3,1,1,1815
48,0,174,75.7,1,2,2104
25,1,182,98.2,1,2,2694
37,0,162,78.1,2,1,1808
26,1,190,93.9,2,1,2396
52,0,154,69.4,2,2,2096
48,0,178,81.0,1,2,2182
38,1,183,87.3,3,2,2926
39,0,150,69.3,3,2,2335
60,1,179,81.8,2,1,2036
41,0,183,69.5,2,1,1833
43,0,157,76.9,2,1,1735
31,0,169,71.1,2,1,1812
29,0,158,67.9,3,1,1921
42,1,182,64.6,1,2,2273
55,1,157,56.9,1,2,1975
19,1,190,85.5,1,1,2147
22,1,180,63.9,2,2,2554
34,0,150,71.5,1,2,1982
42,1,169,71.5,3,1,2161
24,1,188,101.6,2,1,2471
29,1,181,69.0,1,2,2376
52,0,176,65.0,2,1,1690
22,1,164,75.4,2,2,2569
55,0,171,73.9,2,2,2232
41,0,189,82.0,3,2,2696
21,1,177,77.5,3,1,2376
60,1,156,82.7,2,2,2402
51,0,153,76.8,3,2,2369
24,1,156,70.2,3,2,2657
29,0,183,100.4,3,2,2902
60,1,177,93.1,3,1,2337
23,1,155,62.2,3,1,2075
27,0,154,57.8,2,1,1605
28,1,153,53.8,1,1,1554
20,1,181,64.6,2,2,2577
30,1,176,69.6,2,1,2046
50,1,170,66.8,1,1,1680
50,1,169,88.6,2,2,2592
34,1,158,63.9,2,2,2356
31,1,176,82.5,2,1,2170
28,0,167,59.2,3,2,2395
59,0,190,73.4,1,2,2126
23,0,189,76.3,1,2,2329
54,0,154,61.6,2,2,2008
47,1,162,59.9,3,2,2476
31,0,157,63.7,1,2,1963
24,1,184,87.2,1,2,2602
18,0,168,63.7,3,1,1997
51,1,181,74.5,3,1,2221
30,0,182,75.3,1,1,1740
32,1,180,95.2,3,1,2517
45,1,154,55.1,1,1,1488
40,1,178,74.4,2,2,2556
37,1,178,87.6,2,2,2703
28,0,164,88.4,2,2,2469
47,0,181,93.3,2,2,2529
29,0,152,57.3,2,2,2078
33,1,185,78.0,1,2,2471
54,1,167,63.5,2,2,2308
40,0,150,76.4,2,2,2201
32,0,162,79.7,3,2,2549
44,1,169,84.5,2,2,2581
26,1,158,66.5,2,2,2422
35,1,155,77.3,2,2,2466
24,0,178,89.2,1,2,2384
54,0,189,81.7,2,1,1928
42,0,182,70.6,3,1,2033
57,0,171,60.1,1,2,1884
49,0,150,56.4,1,2,1756
40,0,181,99.0,3,1,2321
45,1,171,89.0,3,1,2333
29,0,186,85.9,2,2,2576
30,0,151,75.6,3,2,2449
34,0,167,91.7,1,2,2290
57,1,189,89.4,2,1,2190
60,0,157,81.7,1,2,1998
58,1,150,53.3,2,2,2080
36,1,169,82.9,2,2,2605
22,1,151,65.3,2,1,1886
47,0,188,102.1,3,1,2361
39,0,189,79.0,2,2,2476
33,1,182,65.1,3,2,2723
46,0,154,77.8,1,2,2010
28,1,167,60.2,3,2,2605
29,1,155,59.3,2,2,2316
34,1,159,71.4,1,2,2237
32,0,158,69.1,2,2,2218
20,0,157,84.7,3,1,2128
47,0,173,73.2,3,1,1978
21,0,177,96.1,1,2,2462
39,1,174,79.9,2,2,2591
43,1,185,73.0,2,1,2071
21,0,156,56.4,3,1,1834
18,0,164,57.7,2,2,2212
41,0,180,92.6,2,1,2046
28,0,183,99.8,1,2,2501
60,0,166,82.5,1,2,2062
35,1,162,76.6,1,2,2303
33,1,165,59.9,1,1,1665
37,0,161,60.5,2,2,2126
26,1,164,85.9,2,1,2154
43,0,155,62.2,2,1,1575
22,1,179,64.6,1,2,2354
51,1,155,74.6,1,1,1659
52,0,150,53.4,2,2,1911
39,1,155,56.5,1,1,1538
28,0,172,77.7,1,2,2212
22,1,157,71.0,1,2,2281
60,0,155,84.0,1,2,2008
37,0,169,70.8,3,1,1979
19,0,175,92.0,1,1,1918
59,0,185,85.7,3,1,2118
19,0,184,73.5,1,1,1790
56,1,183,65.5,1,1,1718
46,1,165,76.7,1,2,2268
30,0,184,78.4,2,1,1984
29,0,155,73.4,3,2,2457
38,0,178,64.6,3,1,1968
34,0,151,66.2,3,2,2335
20,0,180,84.9,2,2,2574
19,1,153,76.3,2,2,2524
54,0,180,98.9,1,2,2344
59,1,187,71.9,1,2,2292
31,0,162,64.8,1,1,1505
18,0,190,80.6,2,2,2603
53,0,184,77.1,1,1,1656
21,1,182,68.6,1,1,1918
28,0,169,83.0,2,1,1946
38,0,169,91.1,2,2,2477
45,1,157,75.3,3,2,2609
47,1,161,71.9,1,1,1690
35,0,190,82.1,1,1,1833
49,1,172,62.2,2,1,1852
60,1,190,104.2,2,1,2329
57,1,178,81.0,1,2,2337
19,0,188,85.7,2,1,2137
34,0,163,81.9,2,2,2367
44,0,167,87.8,1,2,2201
29,0,178,76.5,1,2,2232
52,1,160,75.3,2,2,2393
32,0,185,97.0,3,1,2366
31,1,158,64.6,2,2,2378
56,0,153,71.2,1,2,1888
28,0,169,61.6,1,2,2032
26,1,188,70.6,3,1,2351
45,0,177,78.6,1,2,2167
31,1,179,74.0,2,2,2603
48,1,179,72.9,2,1,2007
40,1,150,80.7,3,1,2144
56,0,153,64.3,1,2,1819
58,0,165,77.6,1,2,2017
44,1,184,78.7,1,2,2417
60,1,172,90.1,1,2,2376
50,0,188,101.7,2,1,2142
29,1,181,86.3,1,2,2549
57,1,184,83.8,3,2,2803
24,0,156,63.5,3,1,1890
41,1,177,68.7,2,2,2488
42,1,150,68.6,2,1,1813
57,1,178,83.1,3,1,2258
19,0,152,81.9,3,1,2074
31,1,157,57.7,3,2,2503
29,0,180,72.4,3,1,2104
44,0,173,94.7,1,1,1808
29,0,188,66.4,3,2,2594
30,0,164,73.3,2,1,1808
23,0,160,86.9,3,1,2154
46,0,165,70.6,3,1,1907
39,1,169,74.1,1,1,1802
51,0,175,66.6,2,1,1704
37,0,190,77.4,2,1,1976
19,0,163,66.1,2,1,1784
21,0,165,76.7,2,2,2393
55,0,171,61.1,1,1,1404
24,1,150,59.8,2,2,2315
35,1,172,62.1,1,2,2221
56,0,183,88.6,1,2,2249
19,1,170,85.8,3,1,2425
51,0,165,59.1,3,2,2267
31,0,154,84.3,3,1,2050
35,0,159,64.3,2,2,2161
36,1,164,87.0,3,2,2815
55,0,157,58.0,3,1,1686
52,0,166,86.8,3,1,2045
46,1,187,94.0,1,1,2078
32,0,190,84.5,1,1,1872
33,1,169,90.7,3,2,2898
30,1,175,90.1,2,2,2744
20,0,163,67.1,2,1,1789
58,1,157,63.5,2,1,1726
55,1,172,73.4,2,2,2434
28,1,170,64.8,2,2,2470
41,1,166,80.2,3,2,2734
23,0,162,65.9,2,2,2256
19,0,154,77.9,1,2,2146
22,1,162,68.1,3,1,2183
50,1,178,67.4,3,2,2636
29,0,160,78.9,1,1,1644
34,1,178,95.3,3,1,2495
55,0,180,85.6,3,2,2606
40,1,157,57.0,2,1,1751
45,0,167,83.9,1,2,2157
50,0,185,77.6,3,2,2582
32,1,150,64.6,3,2,2523
54,0,177,87.6,2,1,1912
37,0,185,84.0,1,1,1811
21,0,185,83.1,1,1,1882
31,0,179,70.6,1,2,2169
51,1,188,92.5,1,1,2045
50,1,188,70.7,3,1,2232
56,1,171,65.7,1,2,2145
45,1,160,84.2,2,1,2017
25,0,172,63.4,2,1,1784
39,0,160,86.7,2,2,2372
59,1,161,72.4,3,1,2035
56,1,183,94.9,3,1,2412
52,0,169,69.7,3,1,1893
23,1,162,79.1,1,1,1888
46,0,150,72.9,3,1,1836
33,1,174,83.8,2,2,2660
54,0,184,78.2,3,1,2062
21,0,156,67.0,1,1,1540
37,1,162,85.9,3,2,2786
33,1,150,55.5,2,2,2227
42,0,166,72.7,2,2,2254
42,1,165,61.2,2,1,1833
23,0,169,83.9,3,1,2180
45,1,150,80.0,3,1,2112
25,1,152,58.6,1,1,1611
39,1,161,78.9,2,1,2000
45,1,183,94.2,3,2,2960
56,0,172,93.6,3,1,2131
21,0,172,72.9,3,1,2099
57,0,167,67.5,2,2,2133
55,0,178,79.7,1,1,1634
22,0,159,57.4,3,2,2357
45,1,180,88.7,3,2,2887
53,0,178,71.1,2,1,1758
52,1,176,85.1,1,1,1891
24,1,153,72.0,3,2,2656
29,1,190,83.5,1,2,2577
41,1,172,72.6,2,1,1996
55,1,172,67.0,3,1,2070
56,1,186,83.8,1,2,2420
26,0,169,88.6,3,1,2212
34,1,187,79.4,2,2,2692
55,1,178,96.6,2,2,2703
47,0,150,69.6,1,2,1898
26,1,155,83.5,3,1,2273
30,1,168,61.6,2,2,2416
25,0,160,76.4,2,1,1839
56,0,181,91.1,2,2,2462
22,1,156,75.7,3,2,2722
51,0,176,76.7,1,2,2112
25,1,164,80.3,3,2,2803
56,1,185,99.1,2,1,2267
32,1,176,90.5,3,1,2445
27,1,176,65.0,2,2,2515
21,0,153,64.8,2,1,1699
35,1,167,69.0,1,2,2258
53,1,168,92.0,3,1,2305
25,1,182,74.0,3,1,2352
43,0,170,90.5,3,1,2152
44,1,159,68.1,3,2,2554
50,1,156,84.6,1,1,1771
35,1,163,85.2,2,2,2595
39,1,190,81.4,2,2,2706
52,0,161,57.6,3,2,2222
50,1,155,83.2,3,1,2150
54,0,153,78.1,2,2,2167
22,1,163,89.1,1,2,2499
26,0,188,94.2,1,1,1987
48,1,163,88.1,3,1,2259
38,1,186,78.6,2,2,2658
56,0,170,80.3,2,2,2285
24,0,177,66.0,3,2,2546
55,0,190,81.4,1,1,1726
22,1,187,84.6,3,2,3004
40,1,187,80.8,1,1,1976
24,1,154,84.3,1,2,2385
46,0,180,89.1,3,2,2686
59,1,162,61.3,1,2,2030
25,0,184,71.6,3,1,2141
31,0,178,87.5,1,2,2332
29,0,176,96.4,2,2,2619
60,1,151,61.2,2,2,2155
48,0,161,63.4,1,2,1900
37,0,162,65.0,1,2,1977
20,1,170,88.6,3,2,2948
22,1,177,62.1,1,2,2317
30,1,174,79.1,1,1,1928
52,1,154,60.7,2,1,1709
20,0,169,76.4,1,2,2220
24,1,151,77.2,1,1,1795
39,1,189,95.5,2,2,2841
35,1,180,86.9,2,2,2719
19,0,160,76.1,1,1,1666
57,1,171,66.7,2,2,2350
19,0,178,72.6,3,2,2643
19,1,175,83.4,1,2,2532
28,1,182,91.7,2,1,2314
45,0,187,68.6,1,2,2129
58,1,159,60.1,2,2,2204
37,0,163,78.4,1,2,2117
38,0,161,79.9,2,2,2315
33,1,179,70.6,1,2,2359
30,1,162,75.0,1,1,1812
27,0,155,71.4,1,2,2047
39,1,179,91.1,2,2,2734
58,0,158,84.0,3,2,2437
58,0,154,81.0,1,2,1982
56,1,150,75.9,3,1,2016
25,1,158,71.3,2,2,2475
58,0,157,84.6,2,1,1737
50,0,150,64.5,3,1,1732
49,0,181,90.4,2,2,2490
35,1,156,58.2,2,2,2282
60,0,181,81.6,1,1,1647
49,0,185,82.0,3,1,2131
44,1,181,75.8,1,1,1869
25,0,152,71.9,1,1,1544
58,1,187,90.1,2,1,2179
39,0,165,61.5,1,1,1451
44,1,188,97.9,3,1,2534
60,0,158,66.1,1,2,1848
27,0,186,86.8,1,1,1895
57,1,169,67.2,2,2,2343
39,1,184,79.3,2,1,2148
53,0,160,64.6,2,2,2081
47,0,181,71.8,2,1,1814
39,1,183,82.7,3,1,2375
48,0,152,65.8,1,1,1368
24,0,152,73.1,2,1,1761
20,1,152,60.8,1,1,1658
24,0,188,97.5,3,1,2430
33,0,172,77.1,3,2,2581
41,1,183,66.5,1,1,1803
35,0,165,66.4,1,1,1520
53,0,180,77.3,3,1,2033
31,0,161,81.2,1,1,1663
38,0,180,73.4,3,1,2069
38,1,173,68.6,2,1,1977
22,0,151,74.7,1,2,2080
26,0,185,84.5,1,1,1871
41,0,180,94.5,3,2,2765
60,1,187,92.5,1,2,2493
41,0,178,87.4,3,2,2681
37,0,178,63.1,3,1,1958
22,1,181,67.9,2,1,2100
50,0,152,53.2,2,2,1932
32,0,170,72.3,2,2,2325
55,0,182,86.5,1,2,2227
27,0,172,90.2,3,1,2242
29,1,157,73.4,3,2,2670
30,0,170,89.0,1,1,1802
29,1,157,82.0,1,1,1856
40,0,182,95.1,3,2,2788
23,1,173,83.8,3,1,2404
21,0,154,70.7,1,2,2064
27,1,151,82.5,3,2,2733
45,0,171,68.0,3,1,1923
25,1,165,89.0,1,2,2496
47,0,170,77.0,3,1,1997
27,1,177,85.5,3,1,2426
22,0,155,60.6,3,2,2364
24,1,158,67.3,1,1,1740
43,0,183,81.2,3,1,2140
44,1,161,68.7,3,1,2073
28,0,186,78.6,2,2,2508
41,1,155,66.2,3,1,2025
26,1,166,66.0,1,1,1767
45,0,176,69.7,3,2,2472
43,1,183,96.3,1,2,2591
41,0,188,82.7,3,2,2697
50,0,156,70.9,2,1,1634
52,1,173,77.5,2,2,2496
20,1,189,68.5,1,2,2466
20,1,166,88.2,3,1,2419
38,0,173,74.8,2,2,2339
33,0,184,77.9,2,1,1964
50,0,169,89.2,2,1,1898
32,0,171,72.6,1,2,2134
55,0,152,67.4,2,1,1549
26,1,179,91.0,3,1,2498
40,1,161,70.2,1,1,1708
46,0,178,79.5,2,2,2377
54,1,152,55.7,3,1,1837
26,1,162,88.0,1,2,2462
58,0,170,66.0,2,2,2132
42,0,184,86.4,3,2,2704
23,1,171,65.3,3,1,2206
27,0,176,63.5,3,2,2500
20,1,183,94.3,3,1,2586
32,1,161,75.3,2,1,1999
23,0,156,78.6,3,2,2546
57,1,150,64.4,1,1,1496
25,0,190,84.1,3,1,2303
57,1,161,58.3,3,2,2404
53,1,162,67.3,3,2,2520
21,0,189,95.3,1,1,2029
55,0,170,62.3,3,2,2310
46,0,182,99.2,1,1,1899
46,1,166,69.2,2,1,1899
29,1,186,93.4,3,2,3051
47,0,162,66.6,3,1,1843
19,1,162,83.9,3,1,2356
30,1,159,72.6,3,2,2669
60,0,177,67.9,1,1,1485
59,0,177,77.5,1,1,1586
21,1,187,78.6,2,2,2749
49,1,155,73.6,2,1,1859
58,0,163,58.9,1,2,1817
39,1,153,65.2,2,2,2313
42,1,156,76.5,3,2,2630
55,0,188,86.9,3,1,2169
55,0,172,76.8,3,2,2468
56,0,155,80.7,2,1,1695
43,0,156,71.6,1,2,1976
44,1,167,70.0,1,2,2223
53,1,172,78.5,3,2,2695
22,0,155,63.6,3,2,2394
41,0,160,73.4,2,2,2229
28,0,152,60.9,3,1,1819
40,1,170,69.3,1,2,2255
45,1,168,76.8,3,2,2693
41,1,185,68.0,2,1,2031
25,1,159,77.0,3,1,2238
33,1,176,87.5,1,2,2510
46,1,155,83.7,1,1,1775
50,0,187,96.6,2,1,2084
27,0,161,83.1,3,2,2602
54,1,155,75.6,3,1,2054
24,1,166,89.8,2,1,2215
32,0,187,87.4,1,1,1882
34,1,177,68.2,3,2,2718
40,1,188,78.1,3,2,2856
57,1,167,84.4,2,1,2002
50,0,189,73.6,2,2,2367
20,1,175,79.1,3,1,2384
45,0,180,65.1,2,1,1751
51,1,160,61.7,1,1,1562
27,0,190,96.1,1,1,2013
60,0,164,71.2,1,1,1437
19,0,156,69.9,2,1,1779
18,0,184,93.0,1,1,1990
60,0,152,76.0,3,2,2310
52,0,156,59.9,3,1,1714
54,0,185,100.5,3,1,2291
44,1,150,72.1,2,2,2338
35,1,188,102.1,1,2,2721
34,0,160,80.0,2,2,2330
37,0,164,72.6,2,2,2266
56,0,163,77.7,2,1,1715
45,1,172,85.6,2,1,2106
33,0,154,77.8,2,1,1775
44,0,189,91.4,1,1,1875
20,0,177,79.3,2,1,1999
41,1,154,68.4,3,1,2041
36,0,158,84.6,3,2,2553
36,0,189,102.1,2,2,2722
42,0,174,76.0,2,2,2337
39,1,183,70.6,1,2,2354
26,0,168,62.3,2,1,1743
38,0,180,78.9,2,1,1924
31,0,190,69.5,2,2,2427
48,0,174,91.7,3,2,2664
18,1,156,80.1,3,2,2786
32,0,150,70.0,3,2,2377
38,1,184,65.0,1,2,2310
46,0,180,78.4,2,2,2379
48,1,154,84.3,2,1,1965
57,1,166,60.0,1,2,2052
38,0,155,62.8,1,1,1406
25,1,159,58.2,2,1,1850
50,1,178,79.3,1,1,1855
42,1,153,74.5,2,2,2391
36,0,172,88.6,2,2,2481
32,1,168,68.3,1,1,1773
55,1,157,77.5,1,2,2181
37,0,161,76.0,2,2,2281
55,1,173,66.2,3,2,2568
37,1,172,93.6,1,1,2026
48,1,177,80.5,1,1,1871
42,0,175,90.0,1,2,2283
55,0,188,94.5,3,2,2745
26,1,176,71.1,1,1,1881
43,1,171,72.3,2,1,1976
